title,author,publisher,pubdate,detail_url,img_url,topic,price,sale_price,rating,desc,판매지수,pubdate,author
무엇도 홀로 존재하지 않는다,"화이트 홀 에코백 [국내도서] 무엇도 홀로 존재하지 않는다 - 존재의 연결을 묻는 카를로 로벨리의 질문들 카를로 로벨리 (지은이), 김정훈 (옮긴이)",쌤앤파커스,"2025년 6월 18,500 원 → 16,650원 ( 10% 할인),  마일리지 920 원 9.7 ( 36 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364586408,,인공지능,,16650.0,9.7,,,2025-06-01,"화이트 홀 에코백 [국내도서] 무엇도 홀로 존재하지 않는다 - 존재의 연결을 묻는 카를로 로벨리의 질문들 카를로 로벨리 (지은이), 김정훈 (옮긴이)"
마음의 기술,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 마음의 기술 - 부정적 감정을 지우는 효과적인 뇌 사용법 안-엘렌 클레르 , 뱅상 트리부 (지은이), 구영옥 (옮긴이)",상상스퀘어,"2024년 11월 21,000 원 → 18,900원 ( 10% 할인),  마일리지 1,050 원 7.0 ( 6 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352388892,,인공지능,,18900.0,7.0,,,2024-11-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 마음의 기술 - 부정적 감정을 지우는 효과적인 뇌 사용법 안-엘렌 클레르 , 뱅상 트리부 (지은이), 구영옥 (옮긴이)"
넥스트 액터 최현욱,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 넥스트 액터 최현욱 ㅣ 넥스트 액터 백은하 , 최현욱 (지은이)",백은하배우연구소,"2025년 6월 20,000 원 → 18,000원 ( 10% 할인),  마일리지 1,000 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365660840,,인공지능,,18000.0,10.0,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 넥스트 액터 최현욱 ㅣ 넥스트 액터 백은하 , 최현욱 (지은이)"
한 권으로 끝내는 해커스 토익 800 (LC + RC + VOCA),[국내도서] 한 권으로 끝내는 해커스 토익 800 (LC + RC + VOCA) - 최신기출유형 100%,초스피드 토익졸업을 위한 한권 시리즈ㅣ본책+해설집+실전모의고사 2회분+토익 기출 어휘+무료 MP3ㅣ토익 학습 어플 빅플 해커스어학연구소 (지은이),해커스어학연구소(Hackers),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364284767,,인공지능,,,,,,,[국내도서] 한 권으로 끝내는 해커스 토익 800 (LC + RC + VOCA) - 최신기출유형 100%
소맥거핀의 인체 친구들 4,"양치 챌린지 스티커판+스티커(초판 한정/책과 랩핑), 소맥거핀 쉐이커 보틀(마일리지 차감) [국내도서] 소맥거핀의 인체 친구들 4 - 충치에 당첨되셨습니다! ㅣ 소맥거핀의 인체 친구들 4 서후 (글), 소맥거핀 (원작), 김기수 (그림), 박상민 , 샌드박스네트워크 (감수)",위즈덤하우스,"2025년 6월 14,800 원 → 13,320원 ( 10% 할인),  마일리지 740 원 10.0 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365719658,,인공지능,,13320.0,10.0,,,2025-06-01,"양치 챌린지 스티커판+스티커(초판 한정/책과 랩핑), 소맥거핀 쉐이커 보틀(마일리지 차감) [국내도서] 소맥거핀의 인체 친구들 4 - 충치에 당첨되셨습니다! ㅣ 소맥거핀의 인체 친구들 4 서후 (글), 소맥거핀 (원작), 김기수 (그림), 박상민 , 샌드박스네트워크 (감수)"
질문의 격,6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 질문의 격 - 옳은 방식으로 질문해야 답이 보인다 유선경 (지은이),앤의서재,"2025년 5월 17,800 원 → 16,020원 ( 10% 할인),  마일리지 890 원 9.8 ( 28 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364193237,,인공지능,,16020.0,9.8,,,2025-05-01,6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 질문의 격 - 옳은 방식으로 질문해야 답이 보인다 유선경 (지은이)
살아갈 날들을 위한 괴테의 시,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 살아갈 날들을 위한 괴테의 시 Choice 김종원 (지은이)",퍼스트펭귄,"2025년 1월 19,000 원 → 17,100원 ( 10% 할인),  마일리지 950 원 9.9 ( 19 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355470283,,인공지능,,17100.0,9.9,,,2025-01-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 살아갈 날들을 위한 괴테의 시 Choice 김종원 (지은이)"
웬만해선 아무렇지 않다,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 웬만해선 아무렇지 않다 ㅣ 마음산책 짧은 소설 이기호 (지은이), 박선경 (그림)",마음산책,"2016년 2월 12,500 원 → 11,250원 ( 10% 할인),  마일리지 620 원 9.2 ( 318 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=77794737,,인공지능,,11250.0,9.2,,,2016-02-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 웬만해선 아무렇지 않다 ㅣ 마음산책 짧은 소설 이기호 (지은이), 박선경 (그림)"
밤새들의 도시,"아크릴 책갈피(대상도서 포함 소설/시/희곡 2만 원 이상 구매 시 선택) [국내도서] 밤새들의 도시 김주혜 (지은이), 김보람 (옮긴이)",다산책방,"2025년 6월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 10.0 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365892668,,인공지능,,17820.0,10.0,,,2025-06-01,"아크릴 책갈피(대상도서 포함 소설/시/희곡 2만 원 이상 구매 시 선택) [국내도서] 밤새들의 도시 김주혜 (지은이), 김보람 (옮긴이)"
모 이야기 2,"2025 서울국제도서전 여름, 첫 책 [국내도서] 모 이야기 2 Choice 최연주 (지은이)",엣눈북스(atnoonbooks),"2025년 6월 23,000 원 → 20,700원 ( 10% 할인),  마일리지 1,150 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365660227,,인공지능,,20700.0,10.0,,,2025-06-01,"2025 서울국제도서전 여름, 첫 책 [국내도서] 모 이야기 2 Choice 최연주 (지은이)"
나 혼자만 레벨업 14,"아크릴 카드 스탠드 (14권 포함, 만화 분야 3만원 이상 구매 시) [국내도서] 나 혼자만 레벨업 14 - 만화 장성락(REDICE STUDIO) (지은이), 추공 (원작), 현군 (각색)",디앤씨웹툰비즈,"2025년 6월 16,000 원 → 14,400원 ( 10% 할인),  마일리지 800 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364227299,,인공지능,,14400.0,10.0,,,2025-06-01,"아크릴 카드 스탠드 (14권 포함, 만화 분야 3만원 이상 구매 시) [국내도서] 나 혼자만 레벨업 14 - 만화 장성락(REDICE STUDIO) (지은이), 추공 (원작), 현군 (각색)"
알사탕,"금요일의 북클럽 2회, 평론가 김지은 [국내도서] 알사탕 ㅣ 백희나 그림책 Choice 백희나 (지은이)",Storybowl(스토리보울),"2024년 3월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 10.0 ( 14 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336511319,,인공지능,,13500.0,10.0,,,2024-03-01,"금요일의 북클럽 2회, 평론가 김지은 [국내도서] 알사탕 ㅣ 백희나 그림책 Choice 백희나 (지은이)"
쓸 만한 인간,[국내도서] 쓸 만한 인간 - 개정증보판 박정민 (지은이),상상출판,"2019년 9월 14,200 원 → 12,780원 ( 10% 할인),  마일리지 710 원 9.0 ( 66 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=202681004,,인공지능,,12780.0,9.0,,,2019-09-01,[국내도서] 쓸 만한 인간 - 개정증보판 박정민 (지은이)
"내가 연인이 될 수 있을 리 없잖아, 무리무리! (※무리가 아니었다?!) 7","초판 부록 : 책갈피, 쇼트스토리 소책자 [국내도서] 내가 연인이 될 수 있을 리 없잖아, 무리무리! (※무리가 아니었다?!) 7 - S Novel+ 미카미 테렌 (지은이), 타케시마 에쿠 (그림), 정백송 (옮긴이)",㈜소미미디어,"2025년 6월 10,500 원 → 9,450원 ( 10% 할인),  마일리지 520 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365677070,,인공지능,,9450.0,10.0,,,2025-06-01,"초판 부록 : 책갈피, 쇼트스토리 소책자 [국내도서] 내가 연인이 될 수 있을 리 없잖아, 무리무리! (※무리가 아니었다?!) 7 - S Novel+ 미카미 테렌 (지은이), 타케시마 에쿠 (그림), 정백송 (옮긴이)"
나는 왜 아무것도 하기 싫을까,[국내도서] 나는 왜 아무것도 하기 싫을까 - 나도 모르게 방전된 몸과 마음을 회복하는 뇌과학 처방전 배종빈 (지은이),포레스트북스,"2025년 5월 18,000 원 → 16,200원 ( 10% 할인),  마일리지 900 원 9.6 ( 24 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364015723,,인공지능,,16200.0,9.6,,,2025-05-01,[국내도서] 나는 왜 아무것도 하기 싫을까 - 나도 모르게 방전된 몸과 마음을 회복하는 뇌과학 처방전 배종빈 (지은이)
실패를 성공으로 바꾸는 주식투자의 기술,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 실패를 성공으로 바꾸는 주식투자의 기술 - 초보 투자자를 위한 부자아빠의 핵심 트레이닝 정재호 (지은이)",프런트페이지,"2025년 5월 21,000 원 → 18,900원 ( 10% 할인),  마일리지 1,050 원 10.0 ( 13 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363863264,,인공지능,,18900.0,10.0,,,2025-05-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 실패를 성공으로 바꾸는 주식투자의 기술 - 초보 투자자를 위한 부자아빠의 핵심 트레이닝 정재호 (지은이)"
퓨처 셀프 30만 부 기념 스페셜 에디션,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 퓨처 셀프 30만 부 기념 스페셜 에디션 - 현재와 미래가 달라지는 놀라운 혁명 벤저민 하디 (지은이), 최은아 (옮긴이)",상상스퀘어,"2024년 9월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 6.7 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347950596,,인공지능,,19800.0,6.7,,,2024-09-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 퓨처 셀프 30만 부 기념 스페셜 에디션 - 현재와 미래가 달라지는 놀라운 혁명 벤저민 하디 (지은이), 최은아 (옮긴이)"
데미안 (오리지널 초판본 표지디자인),"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 데미안 (오리지널 초판본 표지디자인) - 최신 원전 완역본 ㅣ 코너스톤 착한 고전 시리즈 1 정가인하 헤르만 헤세 (지은이), 이미영 (옮긴이), 김선형 (해설)",코너스톤,"2017년 1월 3,200 원(57%정가인하) → 2,880원 ( 10% 할인),  마일리지 160 원 9.6 ( 25 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98710881,,인공지능,,2880.0,9.6,,,2017-01-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 데미안 (오리지널 초판본 표지디자인) - 최신 원전 완역본 ㅣ 코너스톤 착한 고전 시리즈 1 정가인하 헤르만 헤세 (지은이), 이미영 (옮긴이), 김선형 (해설)"
괴수 8호 RELAX 1,"홀로그램 포토카드 + 홀더 세트 (만화 분야 1만 5천원 이상 구매 시) [국내도서] 괴수 8호 RELAX 1 마츠모토 나오야 (원작), Kizuku Watanabe (그림), 유유리 (옮긴이)",서울미디어코믹스(서울문화사),"2025년 4월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362981460,,인공지능,,5400.0,10.0,,,2025-04-01,"홀로그램 포토카드 + 홀더 세트 (만화 분야 1만 5천원 이상 구매 시) [국내도서] 괴수 8호 RELAX 1 마츠모토 나오야 (원작), Kizuku Watanabe (그림), 유유리 (옮긴이)"
천 개의 파랑,"21세기 최고의 책 : 기억할 책, 함께할 책 [국내도서] 천 개의 파랑 - 2019년 제4회 한국과학문학상 장편 대상 Choice 천선란 (지은이)",허블,"2020년 8월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 9.0 ( 162 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248956900,,인공지능,,15300.0,9.0,,,2020-08-01,"21세기 최고의 책 : 기억할 책, 함께할 책 [국내도서] 천 개의 파랑 - 2019년 제4회 한국과학문학상 장편 대상 Choice 천선란 (지은이)"
"입어주세요, 타카미네 양 9","[국내도서] 입어주세요, 타카미네 양 9 - S 코믹스 Red 히이라기 유이치 (지은이), 옷무 (옮긴이)",㈜소미미디어,"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 세일즈포인트 : 7,220",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365413359,,인공지능,,5400.0,,,,2025-06-01,"[국내도서] 입어주세요, 타카미네 양 9 - S 코믹스 Red 히이라기 유이치 (지은이), 옷무 (옮긴이)"
부서지는 아이들,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 부서지는 아이들 - 다정한 양육은 어떻게 아이를 망치는가 애비게일 슈라이어 (지은이), 이수경 (옮긴이)",웅진지식하우스,"2025년 5월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 9.9 ( 21 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362814807,,인공지능,,19800.0,9.9,,,2025-05-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 부서지는 아이들 - 다정한 양육은 어떻게 아이를 망치는가 애비게일 슈라이어 (지은이), 이수경 (옮긴이)"
심장보다 단단한 토마토 한 알,림LIM 양말 (2024 제1회 림 문학상 수상작품집 등 1권 이상 구매 시) [국내도서] 심장보다 단단한 토마토 한 알 ㅣ 시-LIM 시인선 1 Choice 고선경 (지은이),열림원,"2025년 1월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 9.2 ( 21 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355900488,,인공지능,,10800.0,9.2,,,2025-01-01,림LIM 양말 (2024 제1회 림 문학상 수상작품집 등 1권 이상 구매 시) [국내도서] 심장보다 단단한 토마토 한 알 ㅣ 시-LIM 시인선 1 Choice 고선경 (지은이)
당신의 세계는 아직도 바다와 빗소리와 작약을 취급하는지,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 당신의 세계는 아직도 바다와 빗소리와 작약을 취급하는지 ㅣ 민음의 시 308 Choice 김경미 (지은이)",민음사,"2023년 1월 13,000 원 → 11,700원 ( 10% 할인),  마일리지 650 원 8.7 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=310192199,,인공지능,,11700.0,8.7,,,2023-01-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 당신의 세계는 아직도 바다와 빗소리와 작약을 취급하는지 ㅣ 민음의 시 308 Choice 김경미 (지은이)"
코스모스,"2025 여름의 지식교양. 투명 미니백(대상도서 포함 국내도서 2만 원 이상) [국내도서] 코스모스 - 보급판 칼 세이건 (지은이), 홍승수 (옮긴이)",사이언스북스,"2006년 12월 19,900 원 → 17,910원 ( 10% 할인),  마일리지 990 원 9.4 ( 438 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=870950,,인공지능,,17910.0,9.4,,,2006-12-01,"2025 여름의 지식교양. 투명 미니백(대상도서 포함 국내도서 2만 원 이상) [국내도서] 코스모스 - 보급판 칼 세이건 (지은이), 홍승수 (옮긴이)"
어서 오세요 실력지상주의 교실에 1학년 편 공식 가이드북 First File,"[국내도서] 어서 오세요 실력지상주의 교실에 1학년 편 공식 가이드북 First File - S Novel 토모세 슌사쿠 (지은이), 조민정 (옮긴이)",㈜소미미디어,"2025년 6월 11,000 원 → 9,900원 ( 10% 할인),  마일리지 550 원 세일즈포인트 : 6,420",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365866919,,인공지능,,9900.0,,,,2025-06-01,"[국내도서] 어서 오세요 실력지상주의 교실에 1학년 편 공식 가이드북 First File - S Novel 토모세 슌사쿠 (지은이), 조민정 (옮긴이)"
별에게,수박 수영장 비치타월 [국내도서] 별에게 Choice 안녕달 (지은이),창비,"2025년 3월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 10.0 ( 85 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361342971,,인공지능,,15120.0,10.0,,,2025-03-01,수박 수영장 비치타월 [국내도서] 별에게 Choice 안녕달 (지은이)
28시간에 끝내는 토익스피킹 스타트,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 28시간에 끝내는 토익스피킹 스타트 - 2025 최신 기출 전면 개정판 황인기(제이크) , 시원스쿨어학연구소 (지은이)",시원스쿨LAB,"2025년 3월 17,900 원 → 16,110원 ( 10% 할인),  마일리지 890 원 9.8 ( 18 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361172981,,인공지능,,16110.0,9.8,,,2025-03-01,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 28시간에 끝내는 토익스피킹 스타트 - 2025 최신 기출 전면 개정판 황인기(제이크) , 시원스쿨어학연구소 (지은이)"
흔한남매의 흔한 호기심 13,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 흔한남매의 흔한 호기심 13 ㅣ 흔한남매 안치현 (지은이), 흔한남매 (원작), 유난희 (그림), 이정모 , 흔한컴퍼니 (감수)",미래엔아이세움,"2025년 3월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 10.0 ( 45 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360196176,,인공지능,,13500.0,10.0,,,2025-03-01,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 흔한남매의 흔한 호기심 13 ㅣ 흔한남매 안치현 (지은이), 흔한남매 (원작), 유난희 (그림), 이정모 , 흔한컴퍼니 (감수)"
토마토 컵라면 (스페셜 에디션),[국내도서] 토마토 컵라면 (스페셜 에디션) 차정은 (지은이),부크크(bookk),"2024년 4월 9,000 원 → 8,100원 ( 10% 할인),  마일리지 450 원 8.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342763210,,인공지능,,8100.0,8.0,,,2024-04-01,[국내도서] 토마토 컵라면 (스페셜 에디션) 차정은 (지은이)
초판본 군주론,"책과 함께 무료배송 - 함께 사기 좋은 특가 도서 · 저가 도서 총집합 [국내도서] 초판본 군주론 - 오리지널 초판본 표지디자인 ㅣ 더스토리 초판본 시리즈 정가인하 니콜로 마키아벨리 (지은이), 이시연 (옮긴이)",더스토리,"2020년 8월 2,980 원(46%정가인하) → 2,690원 ( 10% 할인),  마일리지 140 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=249432298,,인공지능,,2690.0,10.0,,,2020-08-01,"책과 함께 무료배송 - 함께 사기 좋은 특가 도서 · 저가 도서 총집합 [국내도서] 초판본 군주론 - 오리지널 초판본 표지디자인 ㅣ 더스토리 초판본 시리즈 정가인하 니콜로 마키아벨리 (지은이), 이시연 (옮긴이)"
너를 너무너무너무너무 좋아하는 100명의 그녀 18,"[국내도서] 너를 너무너무너무너무 좋아하는 100명의 그녀 18 나카무라 리키토 (지은이), 노자와 유키코 (그림)",학산문화사(만화),"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 세일즈포인트 : 4,190",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365816298,,인공지능,,5400.0,,,,2025-06-01,"[국내도서] 너를 너무너무너무너무 좋아하는 100명의 그녀 18 나카무라 리키토 (지은이), 노자와 유키코 (그림)"
인생의 연금술,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 인생의 연금술 - 스스로 설계한 미래를 끌어당기는 법 이하영 (지은이)",웅진지식하우스,"2025년 5월 18,500 원 → 16,650원 ( 10% 할인),  마일리지 920 원 9.9 ( 14 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364902340,,인공지능,,16650.0,9.9,,,2025-05-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 인생의 연금술 - 스스로 설계한 미래를 끌어당기는 법 이하영 (지은이)"
기울어진 평등,"책집게(도서 포함 국내도서 2만 원 이상 구매 시 선택) [국내도서] 기울어진 평등 - 부와 권력은 왜 불평등을 허락하는가 토마 피케티 , 마이클 샌델 (지은이), 장경덕 (옮긴이)",와이즈베리,"2025년 5월 17,800 원 → 16,020원 ( 10% 할인),  마일리지 890 원 8.6 ( 20 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362763088,,인공지능,,16020.0,8.6,,,2025-05-01,"책집게(도서 포함 국내도서 2만 원 이상 구매 시 선택) [국내도서] 기울어진 평등 - 부와 권력은 왜 불평등을 허락하는가 토마 피케티 , 마이클 샌델 (지은이), 장경덕 (옮긴이)"
초등일타과학,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 초등일타과학 - 과학 영재 기초잡는 이광렬 (지은이)",코리아닷컴(Korea.com),"2025년 4월 18,900 원 → 17,010원 ( 10% 할인),  마일리지 940 원 10.0 ( 40 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362145719,,인공지능,,17010.0,10.0,,,2025-04-01,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 초등일타과학 - 과학 영재 기초잡는 이광렬 (지은이)"
부모의 내면이 아이의 세상이 된다,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 부모의 내면이 아이의 세상이 된다 - 소아정신과 최고 권위자 대니얼 J. 시겔의 40년 연구 결실을 담은 9가지 육아 법칙 Choice 대니얼 J. 시겔 , 메리 하첼 (지은이), 신유희 (옮긴이)",페이지2(page2),"2025년 4월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 9.8 ( 18 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360706709,,인공지능,,17820.0,9.8,,,2025-04-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 부모의 내면이 아이의 세상이 된다 - 소아정신과 최고 권위자 대니얼 J. 시겔의 40년 연구 결실을 담은 9가지 육아 법칙 Choice 대니얼 J. 시겔 , 메리 하첼 (지은이), 신유희 (옮긴이)"
북두의 권 신장판 9,"[국내도서] 북두의 권 신장판 9 하라 테츠오 (지은이), Buronson (원작)",시리얼(학산문화사),"2025년 6월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365816599,,인공지능,,10800.0,10.0,,,2025-06-01,"[국내도서] 북두의 권 신장판 9 하라 테츠오 (지은이), Buronson (원작)"
에미야 가의 오늘의 밥상 10,"초판한정, 띠지 + 일러스트 카드 [국내도서] 에미야 가의 오늘의 밥상 10 - 노엔 코믹스 타입 문 (원작), TAa (그림), 한호성 (옮긴이)",데이즈엔터(주),"2025년 6월 8,000 원 → 7,200원 ( 10% 할인),  마일리지 400 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365837693,,인공지능,,7200.0,10.0,,,2025-06-01,"초판한정, 띠지 + 일러스트 카드 [국내도서] 에미야 가의 오늘의 밥상 10 - 노엔 코믹스 타입 문 (원작), TAa (그림), 한호성 (옮긴이)"
무적 이순신 6,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 무적 이순신 6 ㅣ 역사를 생생하게 우리 영웅 시리즈 박지연 , 박한 (지은이), 정수영 (그림), 이익주 (감수)",아울북,"2025년 6월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 세일즈포인트 : 4,530",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365719394,,인공지능,,15120.0,,,,2025-06-01,"피너츠 다용도 파우치(4종 중 택1, 대상도서 1권 포함, 어린이 분야 15,000원 이상) [국내도서] 무적 이순신 6 ㅣ 역사를 생생하게 우리 영웅 시리즈 박지연 , 박한 (지은이), 정수영 (그림), 이익주 (감수)"
동생,"6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 동생 찬와이 (지은이), 문현선 (옮긴이)",민음사,"2025년 5월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364924238,,인공지능,,15300.0,10.0,,,2025-05-01,"6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 동생 찬와이 (지은이), 문현선 (옮긴이)"
봄의 폭풍과 몬스터 6,수량한정 인스타그램 포토카드 [국내도서] 봄의 폭풍과 몬스터 6 미츠바치 미유키 (지은이),학산문화사(만화),"2025년 5월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 9.5 ( 13 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364586421,,인공지능,,5400.0,9.5,,,2025-05-01,수량한정 인스타그램 포토카드 [국내도서] 봄의 폭풍과 몬스터 6 미츠바치 미유키 (지은이)
흔한남매 과학 탐험대 14 : 화학 반응,"흔한남매 흔들 키링(2종 중 택1) [국내도서] 흔한남매 과학 탐험대 14 : 화학 반응 ㅣ 흔한남매 과학 탐험대 14 흔한남매 (원작), 김언정 , 송은경 (글), 김덕영 (그림), 흔한컴퍼니 (감수), 최진수 , 정현철 , 김희목 , 권경아 (기획)",주니어김영사,"2025년 4월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 10.0 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362153961,,인공지능,,15120.0,10.0,,,2025-04-01,"흔한남매 흔들 키링(2종 중 택1) [국내도서] 흔한남매 과학 탐험대 14 : 화학 반응 ㅣ 흔한남매 과학 탐험대 14 흔한남매 (원작), 김언정 , 송은경 (글), 김덕영 (그림), 흔한컴퍼니 (감수), 최진수 , 정현철 , 김희목 , 권경아 (기획)"
